DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2011-07-01 0:00,"25,600","26,750","25,500","26,700","13,345,738"
2011-07-04 0:00,"27,300","27,700","26,650","26,950","13,215,741"
2011-07-05 0:00,"27,400","28,150","27,200","28,000","12,594,246"
2011-07-06 0:00,"27,700","27,900","25,800","26,500","18,889,817"
2011-07-07 0:00,"27,100","27,200","26,350","26,400","8,763,541"
2011-07-08 0:00,"26,900","27,350","26,550","26,600","10,495,898"
2011-07-11 0:00,"26,650","26,850","26,400","26,450","4,936,683"
2011-07-12 0:00,"25,850","26,150","25,300","25,350","8,802,917"
2011-07-13 0:00,"25,250","25,250","24,050","24,300","17,203,663"
2011-07-14 0:00,"24,500","24,750","23,400","23,700","14,730,395"
2011-07-15 0:00,"23,600","24,400","23,600","24,000","9,378,791"
2011-07-18 0:00,"23,650","23,850","22,900","22,950","11,775,269"
2011-07-19 0:00,"22,950","23,750","22,950","23,350","10,298,790"
2011-07-20 0:00,"24,200","24,400","23,900","24,200","10,030,134"
2011-07-21 0:00,"24,500","24,700","23,500","23,650","9,223,301"
2011-07-22 0:00,"24,000","24,100","23,550","23,750","7,369,926"
2011-07-25 0:00,"23,650","24,300","23,500","23,900","6,812,398"
2011-07-26 0:00,"24,150","24,550","23,750","24,500","7,505,839"
2011-07-27 0:00,"24,300","24,350","23,650","23,800","7,997,090"
2011-07-28 0:00,"23,150","23,750","23,100","23,550","5,742,429"
2011-07-29 0:00,"23,900","24,700","23,850","24,250","15,569,978"
2011-08-01 0:00,"24,700","25,600","24,400","25,550","10,275,261"
2011-08-02 0:00,"25,100","25,950","24,900","25,450","11,462,084"
2011-08-03 0:00,"25,000","25,050","24,200","24,300","10,595,808"
2011-08-04 0:00,"24,800","25,300","23,850","24,100","11,149,944"
2011-08-05 0:00,"22,850","23,650","22,500","23,550","12,438,185"
2011-08-08 0:00,"23,200","23,650","20,700","21,850","17,609,715"
2011-08-09 0:00,"21,000","21,200","19,250","20,200","23,001,206"
2011-08-10 0:00,"21,550","21,600","20,850","21,000","15,212,209"
2011-08-11 0:00,"19,900","21,900","19,900","21,850","13,323,654"
2011-08-12 0:00,"21,200","21,650","19,750","19,750","26,788,209"
2011-08-16 0:00,"20,400","20,700","20,250","20,500","8,624,717"
2011-08-17 0:00,"20,250","20,650","19,600","19,600","13,712,538"
2011-08-18 0:00,"19,450","19,750","17,200","17,200","35,616,692"
2011-08-19 0:00,"16,200","16,600","15,550","15,600","23,890,629"
2011-08-22 0:00,"15,800","16,300","15,500","15,750","18,277,535"
2011-08-23 0:00,"16,200","17,050","16,000","17,050","21,553,936"
2011-08-24 0:00,"17,200","17,550","15,900","16,250","21,395,980"
2011-08-25 0:00,"16,900","17,700","16,700","17,300","20,187,641"
2011-08-26 0:00,"17,050","17,950","16,950","17,950","14,558,460"
2011-08-29 0:00,"18,550","19,600","18,350","19,450","17,545,626"
2011-08-30 0:00,"19,900","20,250","19,000","19,000","16,532,870"
2011-08-31 0:00,"18,800","19,150","18,150","19,100","13,460,683"
2011-09-01 0:00,"19,300","20,100","19,150","19,200","16,845,832"
2011-09-02 0:00,"19,200","19,650","18,900","19,100","8,025,667"
2011-09-05 0:00,"18,550","18,600","17,550","17,550","9,483,784"
2011-09-06 0:00,"16,950","17,500","16,550","17,000","11,397,318"
2011-09-07 0:00,"17,600","19,550","17,500","19,500","15,678,828"
2011-09-08 0:00,"19,900","19,900","18,800","19,300","17,096,701"
2011-09-09 0:00,"19,800","21,300","19,600","19,900","29,359,964"
2011-09-14 0:00,"20,550","21,150","19,850","19,850","18,966,529"
2011-09-15 0:00,"21,150","21,400","20,500","21,100","20,491,884"
2011-09-16 0:00,"21,250","22,000","20,850","21,900","20,343,850"
2011-09-19 0:00,"21,500","22,150","20,850","21,000","11,980,863"
2011-09-20 0:00,"20,500","21,850","20,200","21,650","14,858,543"
2011-09-21 0:00,"21,850","22,300","21,550","21,600","9,936,965"
2011-09-22 0:00,"21,000","21,750","20,950","21,550","9,640,910"
2011-09-23 0:00,"20,750","21,350","20,200","20,250","13,178,942"
2011-09-26 0:00,"20,950","21,050","19,750","19,950","14,403,585"
2011-09-27 0:00,"20,900","21,250","20,650","21,250","9,665,974"
2011-09-28 0:00,"21,450","21,500","20,550","20,550","8,811,547"
2011-09-29 0:00,"20,450","21,850","20,350","21,850","9,542,657"
2011-09-30 0:00,"21,500","21,900","21,050","21,350","9,401,314"
2011-10-04 0:00,"20,000","20,700","19,850","20,700","10,959,265"
2011-10-05 0:00,"21,050","21,400","20,000","20,000","11,287,269"
2011-10-06 0:00,"20,850","22,000","20,750","21,200","14,245,183"
2011-10-07 0:00,"22,050","22,100","21,350","21,500","9,115,213"
2011-10-10 0:00,"21,550","22,100","21,550","21,950","7,029,961"
2011-10-11 0:00,"22,650","22,700","22,200","22,250","8,212,865"
2011-10-12 0:00,"22,150","22,550","22,050","22,550","5,880,365"
2011-10-13 0:00,"22,700","22,850","21,750","21,850","9,543,524"
2011-10-14 0:00,"21,800","22,100","21,650","21,950","4,605,910"
2011-10-17 0:00,"22,350","22,400","21,900","21,950","5,211,940"
2011-10-18 0:00,"21,500","21,850","21,300","21,800","4,354,331"
2011-10-19 0:00,"22,000","22,100","21,200","21,750","7,150,548"
2011-10-20 0:00,"21,550","22,550","21,050","21,050","10,252,965"
2011-10-21 0:00,"21,600","23,200","21,250","23,200","17,938,542"
2011-10-24 0:00,"23,250","24,150","22,850","23,900","12,451,097"
2011-10-25 0:00,"24,050","24,200","23,600","23,650","5,652,614"
2011-10-26 0:00,"23,400","24,150","23,300","24,150","5,774,628"
2011-10-27 0:00,"23,800","24,300","23,400","23,800","9,196,704"
2011-10-28 0:00,"24,200","24,450","22,850","22,900","11,200,673"
2011-10-31 0:00,"22,950","23,550","22,800","22,850","5,395,050"
2011-11-01 0:00,"22,500","24,150","22,500","23,900","10,593,299"
2011-11-02 0:00,"23,400","24,200","23,200","24,000","8,021,546"
2011-11-03 0:00,"24,100","24,100","23,250","23,300","5,682,575"
2011-11-04 0:00,"24,000","24,850","23,900","24,850","9,642,217"
2011-11-07 0:00,"24,900","24,950","23,900","24,100","8,088,193"
2011-11-08 0:00,"24,050","24,100","23,000","23,000","12,005,275"
2011-11-09 0:00,"22,400","23,050","21,800","22,050","22,772,116"
2011-11-10 0:00,"21,200","22,550","20,650","21,500","23,467,154"
2011-11-11 0:00,"22,350","22,600","21,550","21,550","14,421,635"
2011-11-14 0:00,"22,100","22,900","22,000","22,300","10,805,252"
2011-11-15 0:00,"22,200","22,700","22,000","22,050","7,045,165"
2011-11-16 0:00,"22,250","22,950","22,100","22,350","9,867,606"
2011-11-17 0:00,"23,400","23,600","22,700","23,200","13,550,780"
2011-11-18 0:00,"22,800","23,400","22,700","23,300","7,377,636"
2011-11-21 0:00,"23,050","23,150","22,600","22,900","5,390,048"
2011-11-22 0:00,"22,650","23,350","22,600","23,250","5,995,517"
2011-11-23 0:00,"23,150","23,200","21,800","21,850","10,010,655"
2011-11-24 0:00,"21,700","22,400","21,200","22,150","6,265,997"
2011-11-25 0:00,"22,000","22,300","21,550","21,750","4,433,721"
2011-11-28 0:00,"22,400","23,300","22,200","23,300","9,848,049"
2011-11-29 0:00,"23,300","23,550","22,950","23,400","10,290,437"
2011-11-30 0:00,"23,200","23,400","22,900","22,950","5,239,801"
2011-12-01 0:00,"23,950","24,050","23,350","23,450","9,146,677"
2011-12-02 0:00,"23,300","23,600","22,850","23,100","6,314,973"
2011-12-05 0:00,"23,200","23,350","22,750","23,250","4,785,846"
2011-12-06 0:00,"23,100","23,150","22,700","22,750","3,593,535"
2011-12-07 0:00,"22,850","22,950","22,200","22,400","8,899,221"
2011-12-08 0:00,"22,400","22,400","21,800","22,050","6,537,903"
2011-12-09 0:00,"21,700","21,700","21,300","21,400","6,988,929"
2011-12-12 0:00,"21,800","22,400","21,650","22,250","6,319,715"
2011-12-13 0:00,"22,000","23,000","21,650","22,650","9,293,904"
2011-12-14 0:00,"22,800","23,100","22,550","22,850","6,515,855"
2011-12-15 0:00,"22,600","23,150","22,400","22,750","6,873,946"
2011-12-16 0:00,"23,000","23,000","21,900","22,150","6,809,614"
2011-12-19 0:00,"21,800","21,950","19,750","20,850","9,392,801"
2011-12-20 0:00,"21,000","21,250","20,450","20,750","5,391,267"
2011-12-21 0:00,"21,400","21,500","21,200","21,350","5,626,938"
2011-12-22 0:00,"21,100","21,350","20,800","21,150","5,151,591"
2011-12-23 0:00,"21,850","22,100","21,650","21,700","6,167,013"
2011-12-26 0:00,"21,900","21,900","21,450","21,600","2,297,003"
2011-12-27 0:00,"21,650","21,850","21,100","21,100","3,986,592"
2011-12-28 0:00,"21,000","21,300","20,950","21,150","2,688,208"
2011-12-29 0:00,"21,000","22,000","20,950","21,950","5,006,606"
2012-01-02 0:00,"22,700","23,500","22,600","23,450","12,170,153"
2012-01-03 0:00,"23,700","23,850","23,350","23,650","7,239,708"
2012-01-04 0:00,"23,850","24,350","23,650","23,850","9,643,808"
2012-01-05 0:00,"23,900","24,550","23,700","24,000","5,948,158"
2012-01-06 0:00,"24,450","24,550","24,050","24,400","7,633,067"
2012-01-09 0:00,"24,550","24,600","23,800","23,850","5,191,657"
2012-01-10 0:00,"24,050","24,350","23,850","24,350","4,596,542"
2012-01-11 0:00,"24,400","24,700","24,100","24,250","4,747,105"
2012-01-12 0:00,"24,200","24,350","23,850","24,150","3,566,256"
2012-01-13 0:00,"24,350","25,150","24,300","25,150","7,993,006"
2012-01-16 0:00,"25,050","25,600","24,900","25,400","6,341,825"
2012-01-17 0:00,"25,650","25,800","25,200","25,550","5,982,819"
2012-01-18 0:00,"25,500","25,800","25,050","25,250","4,764,455"
2012-01-19 0:00,"25,800","26,500","25,600","26,300","8,987,450"
2012-01-20 0:00,"26,600","27,150","26,200","26,950","8,726,770"
2012-01-25 0:00,"27,000","28,000","26,900","27,450","8,693,588"
2012-01-26 0:00,"27,450","27,450","26,650","27,050","9,028,099"
2012-01-27 0:00,"26,850","27,000","25,900","26,000","12,062,057"
2012-01-30 0:00,"25,900","26,750","25,850","26,250","7,982,762"
2012-01-31 0:00,"26,350","27,100","26,200","26,850","6,048,223"
2012-02-01 0:00,"26,850","27,200","26,600","27,200","5,595,741"
2012-02-02 0:00,"27,750","27,750","26,100","27,300","15,281,596"
2012-02-03 0:00,"26,700","27,200","26,200","26,300","11,299,302"
2012-02-06 0:00,"26,550","26,550","25,900","26,100","7,061,764"
2012-02-07 0:00,"26,000","26,250","25,200","25,400","9,405,339"
2012-02-08 0:00,"25,700","26,600","25,250","26,500","8,751,100"
2012-02-09 0:00,"26,450","27,150","26,300","27,050","7,705,120"
2012-02-10 0:00,"27,000","27,300","26,750","27,000","5,751,848"
2012-02-13 0:00,"27,300","27,400","26,700","26,850","4,941,208"
2012-02-14 0:00,"26,850","27,550","26,650","27,550","6,615,913"
2012-02-15 0:00,"29,150","29,450","28,600","29,000","20,697,390"
2012-02-16 0:00,"28,800","29,400","28,600","28,700","9,961,359"
2012-02-17 0:00,"29,250","29,550","28,700","28,850","8,465,777"
2012-02-20 0:00,"29,050","29,100","28,200","28,300","5,753,690"
2012-02-21 0:00,"28,200","29,000","28,100","28,300","5,840,835"
2012-02-22 0:00,"28,300","29,000","28,150","29,000","4,712,997"
2012-02-23 0:00,"28,850","29,200","28,700","28,850","5,192,308"
2012-02-24 0:00,"28,400","28,950","27,750","28,850","7,997,699"
2012-02-27 0:00,"28,800","28,850","27,800","27,950","5,153,509"
2012-02-28 0:00,"29,800","30,150","29,500","29,850","20,808,560"
2012-02-29 0:00,"30,350","30,750","30,100","30,200","9,345,314"
2012-03-02 0:00,"30,350","30,450","29,700","30,450","7,961,280"
2012-03-05 0:00,"30,600","30,600","29,900","30,050","3,839,128"
2012-03-06 0:00,"29,900","30,000","29,250","29,400","5,967,675"
2012-03-07 0:00,"28,800","29,200","28,700","29,100","5,359,769"
2012-03-08 0:00,"29,400","29,950","29,200","29,750","4,741,781"
2012-03-09 0:00,"30,000","30,150","29,700","29,800","3,565,512"
2012-03-12 0:00,"30,000","30,050","29,400","29,600","2,568,440"
2012-03-13 0:00,"29,750","29,900","29,200","29,300","5,055,287"
2012-03-14 0:00,"29,900","30,200","29,600","29,600","4,906,654"
2012-03-15 0:00,"29,500","29,600","28,950","29,250","4,849,707"
2012-03-16 0:00,"29,350","29,450","28,750","28,800","3,696,225"
2012-03-19 0:00,"28,700","29,300","28,700","29,300","4,885,898"
2012-03-20 0:00,"29,350","29,600","29,050","29,150","3,873,987"
2012-03-21 0:00,"28,950","29,300","28,850","28,900","2,626,551"
2012-03-22 0:00,"29,050","29,600","29,050","29,350","4,117,144"
2012-03-23 0:00,"29,100","30,250","29,050","30,150","6,294,185"
2012-03-26 0:00,"30,250","30,650","30,050","30,300","6,658,186"
2012-03-27 0:00,"30,450","30,700","30,050","30,450","5,718,097"
2012-03-28 0:00,"30,200","30,950","30,150","30,550","4,918,214"
2012-03-29 0:00,"30,350","30,900","30,350","30,500","5,114,998"
2012-03-30 0:00,"30,400","30,450","29,100","29,250","9,809,386"
2012-04-02 0:00,"29,150","29,550","29,100","29,350","4,727,837"
2012-04-03 0:00,"29,550","30,400","29,350","30,300","6,693,182"
2012-04-04 0:00,"30,250","30,350","29,350","29,400","4,413,819"
2012-04-05 0:00,"28,750","30,050","28,300","29,850","8,899,496"
2012-04-06 0:00,"29,700","29,900","29,250","29,250","3,184,217"
2012-04-09 0:00,"28,800","29,350","27,900","28,050","5,568,643"
2012-04-10 0:00,"28,050","28,350","27,350","27,750","5,098,219"
2012-04-12 0:00,"27,800","27,850","26,850","27,200","5,583,246"
2012-04-13 0:00,"27,750","29,050","27,650","29,000","6,983,362"
2012-04-16 0:00,"28,700","29,450","28,550","29,250","4,160,701"
2012-04-17 0:00,"29,200","29,250","28,250","28,300","4,670,489"
2012-04-18 0:00,"28,850","28,950","28,050","28,050","5,482,631"
2012-04-19 0:00,"27,900","29,000","27,500","28,800","6,179,883"
2012-04-20 0:00,"28,200","28,350","27,600","27,650","5,649,678"
2012-04-23 0:00,"27,650","28,450","27,600","27,800","4,549,672"
2012-04-24 0:00,"27,500","27,850","27,050","27,250","4,750,282"
2012-04-25 0:00,"27,600","27,700","27,000","27,050","4,836,561"
2012-04-26 0:00,"27,500","27,700","27,000","27,200","4,858,423"
2012-04-27 0:00,"27,400","28,250","27,350","28,050","4,531,018"
2012-04-30 0:00,"28,050","28,450","27,800","28,050","3,759,698"
2012-05-02 0:00,"28,300","28,350","27,100","27,350","7,203,804"
2012-05-03 0:00,"27,300","27,850","27,150","27,250","4,021,667"
2012-05-04 0:00,"27,050","28,900","26,800","28,150","10,901,418"
2012-05-07 0:00,"27,750","27,950","27,150","27,250","5,466,152"
2012-05-08 0:00,"27,450","27,500","26,500","26,650","6,327,999"
2012-05-09 0:00,"26,450","26,850","26,050","26,200","6,859,416"
2012-05-10 0:00,"26,100","26,850","26,100","26,600","4,786,754"
2012-05-11 0:00,"26,450","26,550","25,300","25,400","6,791,152"
2012-05-14 0:00,"25,500","26,200","25,450","26,100","4,883,326"
2012-05-15 0:00,"25,800","25,950","24,750","25,300","7,122,988"
2012-05-16 0:00,"24,900","24,950","22,900","23,050","16,239,262"
2012-05-17 0:00,"23,300","24,650","23,050","24,500","12,063,990"
2012-05-18 0:00,"23,850","24,450","23,450","23,600","6,982,606"
2012-05-21 0:00,"24,200","24,300","23,200","23,400","6,240,734"
2012-05-22 0:00,"24,050","24,100","23,400","23,550","8,273,153"
2012-05-23 0:00,"23,400","23,400","22,300","22,400","9,271,264"
2012-05-24 0:00,"22,450","22,950","22,000","22,400","6,445,583"
2012-05-25 0:00,"22,650","22,800","21,800","22,000","7,771,291"
2012-05-29 0:00,"22,250","23,500","22,200","23,450","8,661,422"
2012-05-30 0:00,"23,550","23,750","23,150","23,450","5,137,111"
2012-05-31 0:00,"23,000","23,200","22,600","23,100","4,914,910"
2012-06-01 0:00,"23,050","23,250","22,750","22,750","3,513,845"
2012-06-04 0:00,"21,700","22,150","21,350","21,550","9,463,895"
2012-06-05 0:00,"21,800","21,900","21,500","21,650","5,342,939"
2012-06-07 0:00,"22,500","22,900","22,450","22,550","7,121,619"
2012-06-08 0:00,"22,450","22,500","21,700","21,750","5,465,246"
2012-06-11 0:00,"22,400","23,150","22,350","23,050","6,838,614"
2012-06-12 0:00,"22,550","23,850","22,350","23,550","7,930,382"
2012-06-13 0:00,"23,850","23,950","23,200","23,650","4,669,175"
2012-06-14 0:00,"23,350","23,950","23,350","23,900","5,033,207"
2012-06-15 0:00,"23,550","23,650","23,150","23,400","16,156,049"
2012-06-18 0:00,"24,100","24,200","23,550","23,600","5,037,166"
2012-06-19 0:00,"23,650","24,000","23,450","23,850","3,788,167"
2012-06-20 0:00,"24,350","25,100","24,200","24,800","9,176,434"
2012-06-21 0:00,"24,800","24,950","24,300","24,550","3,751,425"
2012-06-22 0:00,"24,050","24,350","23,950","24,100","4,506,535"
2012-06-25 0:00,"24,100","24,350","22,700","23,050","9,744,824"
2012-06-26 0:00,"22,950","23,400","22,900","23,100","4,631,121"
2012-06-27 0:00,"23,200","23,250","22,600","22,800","4,778,045"
2012-06-28 0:00,"22,800","23,400","22,800","23,300","3,483,226"
2012-06-29 0:00,"23,050","23,900","22,850","23,850","4,697,087"
2012-07-02 0:00,"24,300","24,350","23,700","23,700","3,887,302"
2012-07-03 0:00,"23,800","24,300","23,800","24,300","3,047,839"
2012-07-04 0:00,"24,400","24,650","24,000","24,050","3,199,905"
2012-07-05 0:00,"23,950","24,200","23,750","23,800","2,657,599"
2012-07-06 0:00,"24,000","24,450","23,850","24,000","4,009,123"
2012-07-09 0:00,"23,700","23,950","23,550","23,700","3,156,411"
2012-07-10 0:00,"23,850","23,900","23,500","23,700","2,647,193"
2012-07-11 0:00,"23,450","23,700","22,900","22,950","5,151,231"
2012-07-12 0:00,"23,000","23,150","22,250","22,250","5,450,204"
2012-07-13 0:00,"22,250","22,450","21,450","22,400","6,627,802"
2012-07-16 0:00,"22,450","22,600","21,750","21,800","6,340,054"
2012-07-17 0:00,"21,550","21,700","21,250","21,300","9,112,719"
2012-07-18 0:00,"21,250","21,500","20,150","20,250","12,954,262"
2012-07-19 0:00,"20,700","20,800","20,300","20,400","7,401,854"
2012-07-20 0:00,"20,800","21,550","20,750","21,250","7,870,436"
2012-07-23 0:00,"20,800","20,850","20,200","20,350","6,964,724"
2012-07-24 0:00,"20,550","21,150","20,550","20,800","7,328,882"
2012-07-25 0:00,"20,350","20,850","20,100","20,400","6,280,081"
2012-07-26 0:00,"20,700","20,800","20,250","20,400","5,976,319"
2012-07-27 0:00,"20,850","21,250","20,700","21,150","7,453,097"
2012-07-30 0:00,"21,500","21,800","21,250","21,300","4,916,872"
2012-07-31 0:00,"21,350","21,900","21,200","21,700","7,215,276"
2012-08-01 0:00,"21,900","22,100","21,450","21,500","5,633,215"
2012-08-02 0:00,"21,650","21,800","21,300","21,550","4,816,006"
2012-08-03 0:00,"21,150","21,250","20,850","20,950","5,525,416"
2012-08-06 0:00,"21,500","22,000","21,400","21,750","6,733,285"
2012-08-07 0:00,"21,800","22,200","21,650","22,000","4,757,101"
2012-08-08 0:00,"22,300","23,000","22,250","22,750","10,972,713"
2012-08-09 0:00,"22,800","22,950","22,450","22,900","8,196,833"
2012-08-10 0:00,"22,900","23,050","22,750","23,000","3,993,418"
2012-08-13 0:00,"23,150","23,250","22,600","22,700","3,415,389"
2012-08-14 0:00,"22,700","23,000","22,600","22,900","3,662,137"
2012-08-16 0:00,"22,800","22,950","22,100","22,200","7,787,699"
2012-08-17 0:00,"22,450","22,650","22,300","22,500","4,112,850"
2012-08-20 0:00,"22,300","22,750","22,250","22,550","3,278,867"
2012-08-21 0:00,"22,650","23,350","22,650","23,100","9,152,697"
2012-08-22 0:00,"23,150","23,300","22,650","22,850","4,582,101"
2012-08-23 0:00,"22,850","22,900","22,300","22,400","6,340,317"
2012-08-24 0:00,"22,000","22,450","21,750","21,800","6,175,133"
2012-08-27 0:00,"21,650","22,200","21,550","21,700","5,324,077"
2012-08-28 0:00,"21,700","21,850","21,100","21,300","7,433,538"
2012-08-29 0:00,"21,350","21,600","21,250","21,450","4,295,175"
2012-08-30 0:00,"21,400","21,450","21,050","21,200","3,263,544"
2012-08-31 0:00,"20,950","21,400","20,950","21,200","2,702,479"
2012-09-03 0:00,"21,200","21,450","20,900","21,400","3,518,196"
2012-09-04 0:00,"21,350","21,800","21,250","21,500","3,775,480"
2012-09-05 0:00,"21,500","21,650","21,200","21,200","3,826,683"
2012-09-06 0:00,"21,400","21,400","20,550","20,900","9,041,756"
2012-09-07 0:00,"22,000","22,550","21,750","22,500","15,221,162"
2012-09-10 0:00,"22,350","22,500","22,150","22,250","4,757,626"
2012-09-11 0:00,"22,150","22,150","21,800","21,950","3,664,743"
2012-09-12 0:00,"22,200","22,400","22,000","22,200","3,267,122"
2012-09-13 0:00,"22,100","22,150","21,800","21,850","4,237,233"
2012-09-14 0:00,"22,550","23,000","22,350","22,950","10,517,447"
2012-09-17 0:00,"23,150","23,200","22,850","22,950","4,248,504"
2012-09-18 0:00,"22,950","23,300","22,800","22,850","3,843,199"
2012-09-19 0:00,"22,950","23,650","22,900","23,500","7,673,229"
2012-09-20 0:00,"23,700","24,650","23,600","23,900","12,250,096"
2012-09-21 0:00,"24,200","24,250","23,650","23,850","4,797,968"
2012-09-24 0:00,"23,950","24,000","23,350","23,500","3,509,912"
2012-09-25 0:00,"23,250","23,350","22,750","22,900","5,377,949"
2012-09-26 0:00,"22,600","22,950","22,450","22,750","3,227,444"
2012-09-27 0:00,"22,550","22,950","22,450","22,900","3,525,787"
2012-09-28 0:00,"22,950","23,250","22,600","22,750","3,873,405"
2012-10-02 0:00,"22,950","23,000","22,350","22,500","2,858,070"
2012-10-04 0:00,"22,850","23,500","22,750","23,150","6,192,433"
2012-10-05 0:00,"23,400","23,600","23,150","23,250","3,119,376"
2012-10-08 0:00,"23,350","23,850","23,300","23,700","5,661,298"
2012-10-09 0:00,"23,800","23,900","23,550","23,550","3,477,414"
2012-10-10 0:00,"23,250","23,300","23,000","23,000","3,010,313"
2012-10-11 0:00,"22,800","23,100","22,600","22,900","2,957,524"
2012-10-12 0:00,"22,900","23,000","22,250","22,550","4,262,738"
2012-10-15 0:00,"22,550","22,700","22,100","22,250","3,034,811"
2012-10-16 0:00,"22,700","23,050","22,700","22,850","3,901,823"
2012-10-17 0:00,"23,400","23,600","23,200","23,500","4,594,202"
2012-10-18 0:00,"23,500","23,650","23,200","23,550","2,682,573"
2012-10-19 0:00,"23,550","23,750","23,250","23,300","2,646,218"
2012-10-22 0:00,"22,700","23,450","22,650","23,400","2,573,262"
2012-10-23 0:00,"23,400","23,700","23,050","23,050","2,851,721"
2012-10-24 0:00,"23,500","24,150","23,350","24,000","8,709,303"
2012-10-25 0:00,"24,150","24,800","24,050","24,300","7,780,836"
2012-10-26 0:00,"24,300","24,650","24,000","24,100","3,832,976"
2012-10-29 0:00,"24,550","24,950","23,900","24,100","6,197,870"
2012-10-30 0:00,"24,500","24,750","24,200","24,300","3,782,716"
2012-10-31 0:00,"24,800","25,000","24,650","24,850","5,789,405"
2012-11-01 0:00,"24,950","25,900","24,700","25,500","8,312,753"
2012-11-02 0:00,"26,000","26,300","25,900","25,950","6,592,179"
2012-11-05 0:00,"25,950","26,350","25,750","26,150","3,347,263"
2012-11-06 0:00,"26,250","26,300","25,550","25,900","5,042,809"
2012-11-07 0:00,"26,000","26,100","25,450","26,000","4,411,461"
2012-11-08 0:00,"25,600","26,100","25,350","26,050","4,522,898"
2012-11-09 0:00,"25,700","25,950","25,350","25,400","5,241,275"
2012-11-12 0:00,"25,200","25,550","24,800","25,300","4,373,224"
2012-11-13 0:00,"25,200","25,550","25,000","25,350","3,314,201"
2012-11-14 0:00,"25,550","26,700","25,500","26,600","8,690,475"
2012-11-15 0:00,"26,350","26,550","25,900","26,150","4,774,667"
2012-11-16 0:00,"26,100","26,300","24,550","24,950","9,295,709"
2012-11-19 0:00,"25,200","25,500","24,750","25,200","3,934,488"
2012-11-20 0:00,"25,650","25,750","25,300","25,350","3,293,980"
2012-11-21 0:00,"25,500","25,750","24,900","24,900","3,705,474"
2012-11-22 0:00,"25,250","25,700","25,000","25,600","3,192,295"
2012-11-23 0:00,"25,500","25,850","25,350","25,700","2,772,673"
2012-11-26 0:00,"25,800","26,300","25,750","25,800","3,757,376"
2012-11-27 0:00,"25,750","26,000","25,350","25,550","4,349,165"
2012-11-28 0:00,"25,400","25,550","25,000","25,350","3,108,705"
2012-11-29 0:00,"25,700","25,800","25,100","25,400","4,030,728"
2012-11-30 0:00,"25,250","25,350","24,400","24,400","8,420,949"
2012-12-03 0:00,"24,300","24,650","24,200","24,400","4,155,082"
2012-12-04 0:00,"24,300","24,700","24,200","24,450","3,560,107"
2012-12-05 0:00,"24,450","24,900","24,250","24,850","3,504,294"
2012-12-06 0:00,"24,850","25,100","24,700","24,850","3,774,704"
2012-12-07 0:00,"25,450","25,950","25,400","25,900","7,130,678"
2012-12-10 0:00,"25,850","26,150","25,800","26,000","3,280,121"
2012-12-11 0:00,"26,250","26,500","25,900","25,950","4,189,236"
2012-12-12 0:00,"26,350","26,500","26,050","26,050","4,902,981"
2012-12-13 0:00,"26,200","26,500","25,650","26,250","7,585,467"
2012-12-14 0:00,"26,000","26,350","25,850","26,200","3,680,399"
2012-12-17 0:00,"26,400","26,800","26,250","26,650","5,228,814"
2012-12-18 0:00,"26,900","27,100","26,400","26,500","5,741,215"
2012-12-20 0:00,"26,850","26,950","26,150","26,300","4,736,996"
2012-12-21 0:00,"26,300","26,450","25,250","25,400","7,103,654"
2012-12-24 0:00,"25,400","25,700","25,050","25,150","3,887,250"
2012-12-26 0:00,"25,300","25,700","25,300","25,450","3,166,701"
2012-12-27 0:00,"25,450","25,800","25,400","25,750","2,010,360"
2012-12-28 0:00,"25,750","25,950","25,500","25,750","2,648,924"
2013-01-02 0:00,"26,150","26,650","26,100","26,600","5,151,547"
2013-01-03 0:00,"26,900","27,100","26,400","26,650","4,587,780"
2013-01-04 0:00,"26,800","26,900","26,200","26,350","4,856,327"
2013-01-07 0:00,"26,400","26,450","25,650","25,900","4,283,105"
2013-01-08 0:00,"26,050","26,550","25,950","26,250","3,468,081"
2013-01-09 0:00,"26,500","26,600","25,950","26,050","2,517,811"
2013-01-10 0:00,"26,150","26,800","25,850","26,800","4,762,542"
2013-01-11 0:00,"27,100","27,250","26,500","27,100","6,269,825"
2013-01-14 0:00,"27,250","27,300","26,850","26,950","3,130,049"
2013-01-15 0:00,"26,800","27,000","25,800","25,950","6,736,761"
2013-01-16 0:00,"26,200","26,700","26,050","26,200","5,723,625"
2013-01-17 0:00,"26,350","26,350","25,450","25,900","4,758,701"
2013-01-18 0:00,"26,050","26,150","25,500","25,600","5,547,605"
2013-01-21 0:00,"25,750","25,850","25,300","25,750","3,295,467"
2013-01-22 0:00,"25,500","25,700","24,850","25,050","7,158,297"
2013-01-23 0:00,"25,050","25,100","24,600","24,650","6,619,066"
